R_package,method,objective_name,dimension,starting_point,max_iterations,max_evaluations,value,solution,message,execution_time,time_units,time_cluster
GA,ga,Duarte,300,-,3,-,-35.2758941599164,"(-0.0788462436757982, 0.464671057648957, 0.966941049788147, 0.808441542088985, -0.740716873202473, 0.578865326475352, 0.0406706277281046, -0.320842945482582, 0.913812485057861, 0.391736311838031, 0.52247805101797, -0.521845184732229, 0.660502340644598, 0.593053806573153, 0.215678861364722, -0.984784502536058, 0.251136645209044, -0.898085513617843, 0.439520753454417, -0.19709203671664, 0.136301099788398, -0.415580748580396, 0.810002251528203, -0.912022227887064, -0.784464498050511, -0.681276440154761, -0.18279539141804, 0.665687462314963, -0.930041680578142, -0.147496149409562, -0.95955413300544, -0.820778856053948, -0.439632690977305, -0.837008425034583, 0.796068740542978, -0.935492383316159, -0.715047902893275, 0.671230603475124, -0.182479898445308, 0.170046924147755, -0.1794079169631, -0.189007497392595, 0.591672561131418, 0.862106446176767, -0.139295148197562, 0.0919239008799195, -0.127732294145972, 0.721494489815086, -0.75947831152007, 0.363777187652886, -0.166074422188103, -0.310135015286505, 0.577797330450267, 0.752998705487698, -0.484636714216322, 0.856459258124232, -0.965490390080959, 0.491045605856925, -0.509505978319794, 0.59169560438022, -0.957722708117217, 0.458317309617996, 0.303351224865764, -0.994104939512908, -0.966606305446476, 0.360379513818771, -0.283611129503697, -0.660141612868756, 0.444290925282985, -0.350131424609572, -0.881448858417571, 0.229265857022256, 0.474893221631646, -0.633497997652739, -0.272059264592826, 0.513415403198451, -0.876572125591338, -0.857607380487025, 0.115448298398405, 0.570296442136168, 0.731353939976543, 0.904350543860346, 0.171214939560741, -0.177859885152429, 0.124716149177402, -0.74750851187855, -0.227912948932499, -0.761351453606039, 0.652727483771741, -0.266070645302534, 0.683620645664632, 0.819884325377643, -0.883334161713719, 0.258323487825692, 0.597997255157679, -0.284755267202854, 0.27690294990316, 0.158715507481247, -0.382624358870089, -0.0235572149977088, -0.181394404731691, -0.968433354515582, 0.184691123664379, -0.577353277243674, 0.303085127845407, -0.708916679024696, -0.0109807243570685, 0.939778515137732, -0.6008619973436, 0.818646658677608, 0.290157161187381, 0.315856145694852, -0.160186061169952, 0.598732668440789, -0.819708729628474, -0.849316129926592, 0.0458972724154592, 0.713653989136219, -0.100028509274125, -0.16297582257539, -0.441909034270793, 0.370939686894417, -0.149615978356451, 0.157669993117452, -0.609645302873105, 0.117725778371096, 0.535096833948046, 0.954909421969205, -0.384536620229483, 0.388075276743621, 0.418517576530576, -0.448017182759941, 0.75273180520162, 0.98112988146022, -0.780304763000458, 0.259773276746273, -0.787899261340499, -0.783789470791817, -0.658632263541222, 0.463554721791297, 0.396842137910426, 0.935701935552061, 0.770955111831427, 0.929423925932497, -0.075978949200362, 0.763130045961589, 0.112226489000022, -0.594078173860908, 0.94389048917219, 0.328316101338714, -0.909784078132361, 0.394451687578112, 0.180083220358938, 0.458491799421608, 0.376975599676371, 0.0495380205102265, -0.923268158920109, -0.755708797834814, 0.249613269697875, 0.54387097992003, -0.460204331669956, -0.257189796306193, 0.502993839327246, 0.994886507280171, 0.978468590416014, -0.760593628045171, -0.526169857010245, -0.405804956331849, -0.727305659092963, -0.905343250371516, 0.236357789486647, -0.840278601273894, 0.0270411614328623, 0.799822073429823, -0.839043492916971, 0.735976391006261, -0.345770043320954, -0.460008011665195, 0.39894146611914, 0.298383588436991, 0.117194216232747, 0.96116090239957, 0.24525525374338, -0.804846079554409, -0.909573279321194, -0.904010029509664, 0.263245114590973, -0.708704574033618, -0.677258573938161, -0.411350272595882, 0.0171979363076389, 0.891031611245126, -0.926518909167498, -0.832610244862735, 0.330342993605882, -0.0172650399617851, -0.638871925417334, 0.42323802318424, -0.392759708687663, -0.245286942459643, -0.526385127566755, -0.821402220055461, -0.524491271935403, -0.719941003248096, -0.39492235891521, -0.0427493802271783, 0.742068594321609, -0.9019037601538, 0.674370416905731, 0.684332566335797, 0.253600139170885, -0.237057816702873, -0.625926184933633, -0.956508741248399, -0.802300108131021, -0.867788632400334, 0.807222243398428, -0.820913478266448, -0.58489428833127, 0.647168240975589, 0.903933615423739, 0.517272004857659, -0.199682437349111, -0.828729549888521, 0.200201066210866, -0.121126471552998, -0.836606801953167, -0.101028733886778, -0.93655840260908, 0.162827775347978, 0.592990142758936, 0.878565628547221, 0.289459578227252, -0.594270353671163, -0.702466095332056, 0.615661402232945, 0.698774095159024, -0.410097808111459, 0.671230567619205, 0.55174401961267, 0.894580013118684, 0.855877182912081, 0.419910410419106, 0.666869882494211, -0.917830940335989, 0.399972976185381, -0.480060743167996, 0.254789712838829, -0.332362426910549, -0.213175759650767, -0.671972557902336, 0.983518399763852, 0.681842353660613, 0.613774454686791, 0.271428862120956, 0.0973293418064713, -0.774608272593468, -0.159284151624888, -0.109962476417422, 0.0358500317670405, -0.261268897913396, 0.577921209391207, 0.386411654762924, -0.882168512791395, 0.892281691543758, 0.277325803879648, -0.250393459107727, -0.386020829435438, 0.319759097881615, -0.0252492520958185, 0.613033562898636, -0.966501432470977, 0.0588299208320677, -0.00738850235939026, 0.976111353375018, -0.659960918594152, 0.198743453249335, -0.845521795097739, -0.940961940214038, 0.791497357189655, -0.529925086535513, -0.492320969235152, -0.65074670733884, 0.399117097724229, -0.296013440005481, -0.982860537711531, -0.339096491690725, -0.810470446012914, -0.541510508395731, -0.639262699522078, -0.738356371875852, -0.238753919489682, 0.481464540120214, -0.28482874436304, 0.280762186273932, 0.263104255311191, 0.80638047400862, 0.191134542226791, -0.813485092949122, 0.909775018692017)",-,0.0148606300354004,secs,0.01
pso,psoptim,Duarte,300,"(-0.555478943511844, -0.490913658868521, -0.734912474639714, -0.137599227484316, 0.408659132197499, 0.665709086693823, -0.363601192366332, 0.996281900443137, 0.510126804467291, 0.611682703718543, -0.388812424615026, -0.929595476016402, -0.104615918826312, -0.00863186456263065, 0.871237208135426, 0.875542547553778, 0.594377112109214, -0.217995136976242, -0.655829779338092, 0.354142714291811, 0.257592647802085, 0.74242610251531, 0.703653729520738, -0.0279284939169884, 0.811243946664035, 0.143113720230758, -0.135238679591566, -0.902326704002917, 0.118754713330418, 0.589938142802566, -0.192773400805891, 0.456006358377635, -0.539566168095917, -0.38629906065762, -0.386441503185779, -0.0127934506163001, -0.835881147533655, -0.824280462227762, -0.0200656787492335, 0.441405592020601, -0.895096505526453, -0.626756967511028, -0.732263824902475, 0.681400196161121, 0.268758946564049, 0.264639238361269, 0.807944643776864, 0.048056613188237, -0.162586298305541, -0.365122686605901, -0.495399567298591, -0.649065037257969, 0.439061526209116, -0.825843140017241, -0.909377468749881, -0.96625367552042, -0.54230466671288, 0.888598292600363, -0.977851092349738, -0.529839557595551, -0.818066698033363, 0.0536473812535405, -0.226305576041341, 0.933658643625677, 0.991271768230945, 0.225925148464739, 0.71091624442488, -0.789368820842355, 0.0441422979347408, -0.146715575829148, 0.473371997941285, -0.114785269834101, -0.555195192340761, -0.940899197943509, -0.578312953934073, -0.822376411408186, 0.654135092161596, 0.64389544678852, -0.96404637163505, -0.0993599179200828, 0.0278253960423172, 0.00330656860023737, 0.0425273575820029, 0.471097527537495, -0.439035906922072, -0.528595296200365, 0.980402186512947, -0.0179982725530863, -0.845119423698634, -0.239241167902946, -0.14569557690993, 0.76377639779821, -0.440076393075287, -0.448309893719852, -0.371629294008017, -0.683256031945348, 0.810126663185656, 0.308103432413191, 0.455480984412134, -0.987059568986297, -0.874561563134193, 0.418832629453391, -0.643604122102261, 0.462349704001099, 0.805670244153589, -0.141729740891606, -0.370928990654647, 0.971772045828402, -0.0381229273043573, 0.700211018323898, 0.450197037309408, 0.23851804016158, -0.817203354090452, -0.613521270919591, 0.306777164805681, 0.653467338997871, -0.280017655342817, -0.733540427871048, 0.978749888483435, -0.208453679457307, 0.831042688339949, 0.851775253657252, 0.6096125934273, 0.102136682253331, -0.285934911575168, -0.730692377779633, 0.53661302337423, -0.436781249940395, 0.10398388793692, -0.743660207372159, 0.5655432282947, 0.00177230034023523, -0.428491227794439, 0.233494602143764, 0.908503602724522, -0.682983632665128, -0.77015278255567, -0.191390485037118, -0.707824129611254, 0.211547533981502, 0.233453010208905, -0.763792205136269, 0.865338156465441, 0.877396533731371, -0.129751292988658, -0.728249867446721, -0.644501778297126, -0.322301893495023, -0.970611444674432, -0.812366291414946, 0.643441169057041, 0.884093340486288, -0.709230672568083, -0.750797262880951, 0.553579127881676, -0.763592574745417, 0.425436576828361, 0.331056627910584, -0.033687517978251, 0.846860373392701, -0.69671507133171, -0.826335589867085, 0.0863427338190377, -0.780961893033236, -0.931022717617452, 0.907221723813564, -0.46741824503988, 0.218662986066192, 0.538184323813766, -0.225193691905588, 0.707740187179297, -0.0641693719662726, 0.114052014891058, -0.85183081869036, -0.124978446401656, 0.494356225710362, 0.868014196399599, -0.690372335258871, 0.0993204833939672, -0.185541221871972, -0.129490786697716, -0.407749403268099, 0.220765468198806, 0.591659962199628, -0.865197483450174, 0.383867325726897, -0.771682098973542, -0.664633207954466, -0.256015841383487, 0.544174620416015, 0.323719850275666, 0.861214890144765, 0.214358667843044, 0.908639835193753, 0.842923643067479, -0.64248791243881, 0.589357077144086, -0.183768977411091, 0.958340914919972, 0.65395338460803, -0.408618774730712, -0.230855509638786, 0.567969196010381, -0.766664905939251, -0.553548623342067, -0.974236508365721, -0.882410035468638, 0.964307063724846, 0.959404247812927, 0.811389025766402, -0.206724674906582, 0.553340182639658, -0.411981912329793, -0.634566572029144, -0.477752912323922, -0.270558720454574, -0.605733398348093, 0.489452649839222, 0.203992742113769, 0.2245106510818, 0.733424119185656, -0.547402098309249, -0.189201420173049, 0.367087324149907, -0.415834800340235, 0.36548179294914, 0.602316088508815, 0.13242700137198, -0.159498494118452, 0.798000085167587, 0.332368745468557, -0.801808749325573, 0.611892900895327, 0.334599725436419, -0.62413299549371, 0.551349389832467, -0.746659939177334, 0.544100961182266, -0.436298296786845, 0.113177931401879, -0.303853122517467, 0.171363179571927, 0.633613079786301, 0.458254852797836, -0.133359469939023, 0.51637313188985, -0.180686929263175, 0.256634771823883, 0.500659030862153, 0.87155154440552, 0.103282219730318, 0.198943482711911, 0.997693823650479, -0.305175319779664, -0.0253417859785259, -0.953006274998188, 0.979910718277097, 0.060586023144424, 0.352363965008408, -0.836847530677915, -0.354605469852686, -0.461936724372208, -0.709149525966495, -0.538381095975637, -0.709154664538801, -0.115391554310918, -0.0790853379294276, -0.64977337885648, -0.578254953492433, 0.352093086112291, -0.129178933799267, -0.110923180356622, 0.985092230141163, 0.384178808424622, 0.117578980978578, 0.282733622472733, -0.236737829167396, -0.0310573414899409, -0.194522067904472, 0.248871823772788, -0.0329377148300409, -0.721819141879678, 0.407732639927417, -0.038520161062479, 0.893318256363273, -0.621826190501451, -0.260490362998098, -0.167506246361881, 0.299049337394536, 0.777827609796077, -0.889857822097838, 0.838295032735914, 0.399775844998658, 0.821303225588053, 0.664231951348484, 0.898621405940503, 0.628356281202286, -0.504314364865422, -0.635724999476224, 0.000958236400038004)",3,-,-35.0530778497602,"(-0.813428686466068, -0.992978174705058, -0.899060368537903, 0.595984115730971, 0.978005782701075, 0.0143186771310866, 0.294489719904959, -0.958294354844838, -0.524278972763568, -0.380667763762176, 0.943581521511078, 0.801366125233471, 0.630926769692451, -0.679610808379948, -0.700229003559798, 0.649839913938195, -0.118453998118639, 0.323821265250444, -0.850671797059476, -0.622508749831468, 0.0499425120651722, 0.974679447244853, 0.873516062274575, 0.420865568332374, 0.603406962938607, 0.109504522755742, -0.742047552019358, 0.153105824254453, -0.882715833373368, 0.0176444253884256, -0.644434159155935, -0.656935438979417, 0.256335329264402, 0.45825506746769, 0.903781609609723, 0.718840439338237, -0.45411622710526, 0.779239566531032, -0.466647977940738, 0.036836601793766, -0.710694974754006, 0.792831806000322, -0.644012357108295, -0.518303198739886, -0.812651446089149, 0.947232450824231, 0.510007792618126, 0.587797896936536, -0.433854833710939, -0.395349034108222, 0.670193362981081, -0.735753772314638, 0.440466962754726, -0.524001089390367, -0.458058327902108, -0.771701954305172, -0.64566004043445, 0.0498337815515697, 0.880891663953662, -0.805148795712739, 0.807735063601285, 0.0719125750474632, -0.310866990592331, -0.535907544195652, -0.727814284618944, 0.0324164908379316, -0.840431592427194, 0.510993480682373, 0.9005939620547, 0.149914146400988, 0.370080327615142, -0.0597314741462469, -0.0080614248290658, -0.16348992427811, -0.946553557179868, -0.961312228348106, 0.587372672278434, -0.78902901802212, -0.393321647774428, -0.826358372345567, 0.878215018194169, 0.620928977616131, 0.217373872175813, 0.15652580652386, -0.995813640765846, 0.674541795160621, 0.664898673072457, -0.82942215539515, -0.63693145243451, 0.560211724601686, 0.572732341941446, -0.093494011554867, -0.00413255905732512, 0.898895336780697, -0.370891993399709, 0.166495723184198, 0.998652496375144, 0.0983729944564402, -0.44723947905004, -0.168497601989657, 0.908380027394742, -0.853085648268461, 0.419391374569386, -0.126791207585484, 0.818012197036296, 0.441544726956636, -0.624379540793598, -0.579811627976596, -0.851611432619393, -0.951423312537372, -0.117330871522427, -0.165142980869859, 0.255318799056113, 0.135104764718562, 0.50255629979074, 0.510022301226854, -0.543007294647396, -0.598292141687125, -0.7502945298329, 0.794853369705379, 0.188079093117267, 0.861981334164739, -0.392110854387283, -0.983448262792081, 0.190010132733732, 0.610095987096429, 0.0996653670445085, 0.664970051497221, -0.394970205612481, 0.959802865982056, 0.041958877351135, 0.937758066225797, -0.971175188664347, -0.796343104448169, -0.687927015125751, -0.115411362145096, -0.134221165906638, 0.959464802406728, 0.990529668517411, -0.350298628211021, -0.202209215145558, -0.868339073378593, 0.15549851488322, 0.382984076626599, -0.480756237637252, -0.903036286588758, -0.292317012790591, -0.982290344312787, -0.973826453089714, 0.935482385102659, 0.059914521407336, 0.326885832007974, 0.70843073213473, -0.629493231419474, -0.1323446854949, 0.0587567477487028, 0.647767975460738, 0.0120626338757575, -0.464568878058344, 0.772331214509904, 0.277561845257878, 0.896067144814879, 0.919571569189429, -0.362987407948822, -0.32985308393836, 0.758541252464056, 0.534391787368804, -0.328016320243478, -0.224573980551213, -0.240996342618018, 0.906103705521673, 0.564524739515036, -0.637708438094705, 0.616899526678026, 0.764351808000356, -0.398599404376, -0.807314452249557, -0.606174932327121, 0.804503250867128, 0.649199834559113, 0.432770672719926, 0.581622989382595, -0.318457060027868, 0.609534078277647, 0.556300255004317, -0.175981743726879, 0.428028249181807, -0.786729036364704, 0.727995358873159, 0.510599032044411, 0.139041860587895, -0.474163075443357, -0.378384582698345, 0.708044937346131, 0.356031296309084, -0.30329046305269, 0.345897269900888, 0.0562110883183777, 0.83794815512374, 0.443952076602727, 0.933913201559335, -0.953354156110436, -0.362235695589334, -0.904843809083104, 0.613940506242216, -0.225749611854553, 0.931321179494262, -0.938383883330971, 0.93172066938132, 0.369098705239594, -0.3016168596223, -0.388357380405068, -0.0336107015609741, 0.783026202581823, -0.0380378621630371, 0.654965432360768, 0.860194549430162, -0.0654859286732972, 0.832121599465609, 0.212044201791286, -0.319856277201325, 0.469513491727412, -0.929073087405413, -0.776760257314891, 0.430349788162857, -0.939717328641564, 0.625800533685833, -0.117089703679085, -0.285907108336687, -0.487298890948296, -0.826902657281607, -0.418338099960238, 0.800283105112612, -0.914202003739774, 0.293725560419261, -0.265990892890841, -0.714672377333045, -0.868044767063111, -0.157455424312502, -0.754580066073686, -0.520805679727346, 0.0964366099797189, -0.658672190736979, 0.232969674747437, 0.458206780254841, -0.355196897871792, 0.136459534987807, 0.289478361140937, 0.0648256512358785, 0.622983406763524, -0.948350444901735, -0.139206255786121, 0.707378277089447, 0.188663288019598, -0.300411335658282, -0.616125835571438, 0.814218008890748, -0.215541371610016, -0.793917059432715, 0.792504426557571, -0.523584090638906, 0.14831230416894, -0.943543508183211, 0.618171783629805, 0.016822025179863, 0.000788501463830471, -0.83470785105601, -0.246913236100227, -0.233083896804601, -0.807488737627864, 0.632760405074805, -0.748361014295369, -0.375076921191067, -0.510853264480829, 0.247304566204548, 0.609402924776077, 0.717773302458227, -0.914364804048091, -0.2001834041439, 0.375296782702208, 0.018616795539856, 0.355250803753734, 0.632673761341721, -0.657270681113005, 0.903042396530509, 0.644368178211153, 0.919724339153618, -0.8659463445656, 0.128033807035536, -0.633023622911423, 0.980768678244203, -0.802320789080113, 0.265679635107517, -0.418244047090411, 0.718052969314158, 0.579596062190831, -0.820680443197489, 0.329649375285953, -0.449056336190552, -0.133015166968107)",Maximal number of iterations reached,0.013033390045166,secs,0.01
ABCoptim,abc_optim,Duarte,300,"(-0.555478943511844, -0.490913658868521, -0.734912474639714, -0.137599227484316, 0.408659132197499, 0.665709086693823, -0.363601192366332, 0.996281900443137, 0.510126804467291, 0.611682703718543, -0.388812424615026, -0.929595476016402, -0.104615918826312, -0.00863186456263065, 0.871237208135426, 0.875542547553778, 0.594377112109214, -0.217995136976242, -0.655829779338092, 0.354142714291811, 0.257592647802085, 0.74242610251531, 0.703653729520738, -0.0279284939169884, 0.811243946664035, 0.143113720230758, -0.135238679591566, -0.902326704002917, 0.118754713330418, 0.589938142802566, -0.192773400805891, 0.456006358377635, -0.539566168095917, -0.38629906065762, -0.386441503185779, -0.0127934506163001, -0.835881147533655, -0.824280462227762, -0.0200656787492335, 0.441405592020601, -0.895096505526453, -0.626756967511028, -0.732263824902475, 0.681400196161121, 0.268758946564049, 0.264639238361269, 0.807944643776864, 0.048056613188237, -0.162586298305541, -0.365122686605901, -0.495399567298591, -0.649065037257969, 0.439061526209116, -0.825843140017241, -0.909377468749881, -0.96625367552042, -0.54230466671288, 0.888598292600363, -0.977851092349738, -0.529839557595551, -0.818066698033363, 0.0536473812535405, -0.226305576041341, 0.933658643625677, 0.991271768230945, 0.225925148464739, 0.71091624442488, -0.789368820842355, 0.0441422979347408, -0.146715575829148, 0.473371997941285, -0.114785269834101, -0.555195192340761, -0.940899197943509, -0.578312953934073, -0.822376411408186, 0.654135092161596, 0.64389544678852, -0.96404637163505, -0.0993599179200828, 0.0278253960423172, 0.00330656860023737, 0.0425273575820029, 0.471097527537495, -0.439035906922072, -0.528595296200365, 0.980402186512947, -0.0179982725530863, -0.845119423698634, -0.239241167902946, -0.14569557690993, 0.76377639779821, -0.440076393075287, -0.448309893719852, -0.371629294008017, -0.683256031945348, 0.810126663185656, 0.308103432413191, 0.455480984412134, -0.987059568986297, -0.874561563134193, 0.418832629453391, -0.643604122102261, 0.462349704001099, 0.805670244153589, -0.141729740891606, -0.370928990654647, 0.971772045828402, -0.0381229273043573, 0.700211018323898, 0.450197037309408, 0.23851804016158, -0.817203354090452, -0.613521270919591, 0.306777164805681, 0.653467338997871, -0.280017655342817, -0.733540427871048, 0.978749888483435, -0.208453679457307, 0.831042688339949, 0.851775253657252, 0.6096125934273, 0.102136682253331, -0.285934911575168, -0.730692377779633, 0.53661302337423, -0.436781249940395, 0.10398388793692, -0.743660207372159, 0.5655432282947, 0.00177230034023523, -0.428491227794439, 0.233494602143764, 0.908503602724522, -0.682983632665128, -0.77015278255567, -0.191390485037118, -0.707824129611254, 0.211547533981502, 0.233453010208905, -0.763792205136269, 0.865338156465441, 0.877396533731371, -0.129751292988658, -0.728249867446721, -0.644501778297126, -0.322301893495023, -0.970611444674432, -0.812366291414946, 0.643441169057041, 0.884093340486288, -0.709230672568083, -0.750797262880951, 0.553579127881676, -0.763592574745417, 0.425436576828361, 0.331056627910584, -0.033687517978251, 0.846860373392701, -0.69671507133171, -0.826335589867085, 0.0863427338190377, -0.780961893033236, -0.931022717617452, 0.907221723813564, -0.46741824503988, 0.218662986066192, 0.538184323813766, -0.225193691905588, 0.707740187179297, -0.0641693719662726, 0.114052014891058, -0.85183081869036, -0.124978446401656, 0.494356225710362, 0.868014196399599, -0.690372335258871, 0.0993204833939672, -0.185541221871972, -0.129490786697716, -0.407749403268099, 0.220765468198806, 0.591659962199628, -0.865197483450174, 0.383867325726897, -0.771682098973542, -0.664633207954466, -0.256015841383487, 0.544174620416015, 0.323719850275666, 0.861214890144765, 0.214358667843044, 0.908639835193753, 0.842923643067479, -0.64248791243881, 0.589357077144086, -0.183768977411091, 0.958340914919972, 0.65395338460803, -0.408618774730712, -0.230855509638786, 0.567969196010381, -0.766664905939251, -0.553548623342067, -0.974236508365721, -0.882410035468638, 0.964307063724846, 0.959404247812927, 0.811389025766402, -0.206724674906582, 0.553340182639658, -0.411981912329793, -0.634566572029144, -0.477752912323922, -0.270558720454574, -0.605733398348093, 0.489452649839222, 0.203992742113769, 0.2245106510818, 0.733424119185656, -0.547402098309249, -0.189201420173049, 0.367087324149907, -0.415834800340235, 0.36548179294914, 0.602316088508815, 0.13242700137198, -0.159498494118452, 0.798000085167587, 0.332368745468557, -0.801808749325573, 0.611892900895327, 0.334599725436419, -0.62413299549371, 0.551349389832467, -0.746659939177334, 0.544100961182266, -0.436298296786845, 0.113177931401879, -0.303853122517467, 0.171363179571927, 0.633613079786301, 0.458254852797836, -0.133359469939023, 0.51637313188985, -0.180686929263175, 0.256634771823883, 0.500659030862153, 0.87155154440552, 0.103282219730318, 0.198943482711911, 0.997693823650479, -0.305175319779664, -0.0253417859785259, -0.953006274998188, 0.979910718277097, 0.060586023144424, 0.352363965008408, -0.836847530677915, -0.354605469852686, -0.461936724372208, -0.709149525966495, -0.538381095975637, -0.709154664538801, -0.115391554310918, -0.0790853379294276, -0.64977337885648, -0.578254953492433, 0.352093086112291, -0.129178933799267, -0.110923180356622, 0.985092230141163, 0.384178808424622, 0.117578980978578, 0.282733622472733, -0.236737829167396, -0.0310573414899409, -0.194522067904472, 0.248871823772788, -0.0329377148300409, -0.721819141879678, 0.407732639927417, -0.038520161062479, 0.893318256363273, -0.621826190501451, -0.260490362998098, -0.167506246361881, 0.299049337394536, 0.777827609796077, -0.889857822097838, 0.838295032735914, 0.399775844998658, 0.821303225588053, 0.664231951348484, 0.898621405940503, 0.628356281202286, -0.504314364865422, -0.635724999476224, 0.000958236400038004)",3,-,-34.0200322488438,"(-0.555478943511844, -0.490913658868521, -0.734912474639714, -0.137599227484316, 0.408659132197499, 0.665709086693823, -0.363601192366332, 0.996281900443137, 0.510126804467291, 0.611682703718543, -0.388812424615026, -0.929595476016402, -0.104615918826312, -0.00863186456263065, 0.871237208135426, 0.875542547553778, 0.594377112109214, -0.217995136976242, -0.655829779338092, 0.354142714291811, 0.257592647802085, 0.74242610251531, 0.703653729520738, -0.0279284939169884, 0.811243946664035, 0.143113720230758, -0.135238679591566, -0.902326704002917, 0.118754713330418, 0.589938142802566, -0.192773400805891, 0.456006358377635, -0.539566168095917, -0.38629906065762, -0.386441503185779, -0.0127934506163001, -0.835881147533655, -0.824280462227762, -0.0200656787492335, 0.441405592020601, -0.895096505526453, -0.626756967511028, -0.732263824902475, 0.681400196161121, 0.268758946564049, 0.264639238361269, 0.807944643776864, 0.048056613188237, -0.162586298305541, -0.365122686605901, -0.495399567298591, -0.649065037257969, 0.439061526209116, -0.825843140017241, -0.909377468749881, -0.96625367552042, -0.54230466671288, 0.888598292600363, -0.977851092349738, -0.529839557595551, -0.818066698033363, 0.0536473812535405, -0.226305576041341, 0.933658643625677, 0.991271768230945, 0.225925148464739, 0.71091624442488, -0.789368820842355, 0.0441422979347408, -0.146715575829148, 0.473371997941285, -0.114785269834101, -0.555195192340761, -0.940899197943509, -0.578312953934073, -0.822376411408186, 0.654135092161596, 0.64389544678852, -0.96404637163505, -0.0993599179200828, 0.0278253960423172, 0.00330656860023737, 0.0425273575820029, 0.471097527537495, -0.439035906922072, -0.528595296200365, 0.980402186512947, -0.0179982725530863, -0.845119423698634, -0.239241167902946, -0.14569557690993, 0.76377639779821, -0.440076393075287, -0.448309893719852, -0.371629294008017, -0.683256031945348, 0.810126663185656, 0.308103432413191, 0.455480984412134, -0.987059568986297, -0.874561563134193, 0.418832629453391, -0.643604122102261, 0.462349704001099, 0.805670244153589, -0.141729740891606, -0.370928990654647, 0.971772045828402, -0.0381229273043573, 0.700211018323898, 0.450197037309408, 0.23851804016158, -0.817203354090452, -0.613521270919591, 0.306777164805681, 0.653467338997871, -0.280017655342817, -0.733540427871048, 0.978749888483435, -0.208453679457307, 0.831042688339949, 0.851775253657252, 0.6096125934273, 0.102136682253331, -0.285934911575168, -0.730692377779633, 0.53661302337423, -0.436781249940395, 0.10398388793692, -0.743660207372159, 0.5655432282947, 0.00177230034023523, -0.428491227794439, 0.233494602143764, 0.908503602724522, -0.682983632665128, -0.77015278255567, -0.191390485037118, -0.707824129611254, 0.211547533981502, 0.233453010208905, -0.763792205136269, 0.865338156465441, 0.877396533731371, -0.129751292988658, -0.728249867446721, -0.644501778297126, -0.322301893495023, -0.970611444674432, -0.812366291414946, 0.643441169057041, 0.884093340486288, -0.709230672568083, -0.750797262880951, 0.553579127881676, -0.763592574745417, 0.425436576828361, 0.331056627910584, -0.033687517978251, 0.846860373392701, -0.69671507133171, -0.826335589867085, 0.0863427338190377, -0.780961893033236, -0.931022717617452, 0.907221723813564, -0.46741824503988, 0.218662986066192, 0.538184323813766, -0.225193691905588, 0.707740187179297, -0.0641693719662726, 0.114052014891058, -0.85183081869036, -0.124978446401656, 0.494356225710362, 0.868014196399599, -0.690372335258871, 0.0993204833939672, -0.185541221871972, -0.129490786697716, -0.407749403268099, 0.220765468198806, 0.591659962199628, -0.865197483450174, 0.383867325726897, -0.771682098973542, -0.664633207954466, -0.256015841383487, 0.544174620416015, 0.323719850275666, 0.861214890144765, 0.214358667843044, 0.908639835193753, 0.842923643067479, -0.64248791243881, 0.589357077144086, -0.183768977411091, 0.958340914919972, 0.65395338460803, -0.408618774730712, -0.230855509638786, 0.567969196010381, -0.766664905939251, -0.553548623342067, -0.974236508365721, -0.882410035468638, 0.964307063724846, 0.959404247812927, 0.811389025766402, -0.206724674906582, 0.553340182639658, -0.411981912329793, -0.634566572029144, -0.477752912323922, -0.270558720454574, -0.605733398348093, 0.489452649839222, 0.203992742113769, 0.2245106510818, 0.733424119185656, -0.547402098309249, -0.189201420173049, 0.367087324149907, -0.415834800340235, 0.36548179294914, 0.602316088508815, 0.13242700137198, -0.159498494118452, 0.798000085167587, 0.332368745468557, -0.801808749325573, 0.611892900895327, 0.334599725436419, -0.62413299549371, 0.551349389832467, -0.746659939177334, 0.544100961182266, -0.436298296786845, 0.113177931401879, -0.303853122517467, 0.171363179571927, 0.633613079786301, 0.458254852797836, -0.133359469939023, 0.51637313188985, -0.180686929263175, 0.256634771823883, 0.500659030862153, 0.87155154440552, 0.103282219730318, 0.198943482711911, 0.997693823650479, -0.305175319779664, -0.0253417859785259, -0.953006274998188, 0.979910718277097, 0.060586023144424, 0.352363965008408, -0.836847530677915, -0.354605469852686, -0.461936724372208, -0.709149525966495, -0.538381095975637, -0.709154664538801, -0.115391554310918, -0.0790853379294276, -0.64977337885648, -0.578254953492433, 0.352093086112291, -0.129178933799267, -0.110923180356622, 0.985092230141163, 0.384178808424622, 0.117578980978578, 0.282733622472733, -0.236737829167396, -0.0310573414899409, -0.194522067904472, 0.248871823772788, -0.0329377148300409, -0.721819141879678, 0.407732639927417, -0.038520161062479, 0.893318256363273, -0.621826190501451, -0.260490362998098, -0.167506246361881, 0.299049337394536, 0.777827609796077, -0.889857822097838, 0.838295032735914, 0.399775844998658, 0.821303225588053, 0.664231951348484, 0.898621405940503, 0.628356281202286, -0.504314364865422, -0.635724999476224, 0.000958236400038004)",-,0.00997543334960938,secs,0.01
