"R_package","method","objective_name","dimension","starting_point","max_iterations","max_evaluations","value","solution","message","execution_time","time_units","time_cluster"
"stats","optim","Duarte",600,"(-0.166683018673211, 0.196360947098583, 0.709725571796298, 0.121334049385041, -0.153234221041203, 0.551299144048244, -0.474973334930837, -0.308438543230295, -0.647384122479707, -0.0215813554823399, 0.949229639954865, -0.242015446536243, 0.211190245579928, -0.0334671121090651, -0.262436836957932, 0.570154225919396, 0.664819088298827, 0.420434514526278, 0.37906701117754, 0.963492260314524, 0.572651830501854, 0.324589514639229, 0.413677881006151, -0.782298108562827, -0.269957626238465, -0.0567974438890815, -0.314758472610265, -0.0982926990836859, 0.751766105182469, -0.829869049601257, -0.469588170293719, -0.427099618595093, 0.720825036987662, -0.920479908119887, 0.240350449457765, 0.280953858979046, -0.026211014483124, 0.402609935030341, 0.617559531703591, -0.319428254384547, -0.0397505816072226, 0.997489265631884, -0.326250064186752, 0.69538772944361, -0.595502281095833, -0.965176311321557, -0.39012993639335, 0.389113180804998, 0.401706738397479, 0.976260811090469, 0.391015712637454, -0.913290608208627, -0.491847597062588, 0.378673943690956, -0.421876422129571, 0.29062770633027, -0.359854083973914, -0.161801973823458, -0.0338807194493711, -0.27173113822937, -0.380474352277815, -0.326824193820357, 0.207772511057556, 0.447784644085914, -0.523509386461228, -0.0532808969728649, 0.151435931678861, -0.111900120042264, 0.360981372650713, -0.969499966129661, 0.866542948409915, 0.725749234668911, -0.58292507333681, -0.261654566507787, 0.378689641598612, 0.481446348596364, 0.0532421646639705, -0.729629243724048, 0.384115864522755, 0.501242226455361, -0.430281236302108, 0.897404418326914, 0.0497801681049168, -0.675657117273659, -0.162603408563882, -0.838679017033428, -0.396940759848803, 0.0684624505229294, 0.209523632191122, -0.563975801225752, 0.597308949567378, -0.832213796209544, 0.877946186345071, 0.191601333674043, 0.518791444599628, -0.259013630915433, 0.560015707276762, 0.162279061041772, -0.64569603651762, -0.34171223687008, 0.0386355277150869, 0.744653637520969, 0.389702090062201, 0.939329728018492, 0.525499543175101, 0.040055372286588, -0.264819959178567, 0.143787336070091, 0.744166493415833, -0.365790626965463, -0.468128006905317, -0.400441091507673, 0.588754561264068, 0.877180151641369, 0.678063746541739, -0.973256825469434, 0.684090767987072, 0.954428041819483, -0.626417594496161, 0.326857346575707, 0.46078187180683, 0.637886568903923, 0.273916481994092, 0.530529507435858, 0.0493439943529665, 0.811111887916923, 0.337884420529008, -0.130599436350167, 0.307765203528106, -0.108960406854749, 0.678871006239206, 0.79575234465301, -0.749251449946314, -0.691038315650076, 0.507218335289508, -0.146790393162519, 0.3887077011168, -0.758182151243091, -0.493062640540302, 0.00941152172163129, -0.393777147401124, -0.491587013937533, -0.742724718991667, -0.374194964300841, -0.421091494616121, -0.223463273141533, -0.216445841826499, -0.626949682831764, 0.618401421234012, 0.802703077439219, 0.479343399871141, 0.243338278960437, 0.150773295667022, -0.481926353182644, -0.509134162217379, -0.659877222497016, -0.929429790470749, 0.950737205799669, -0.562671673484147, -0.282364731654525, 0.155681471340358, 0.00872982386499643, -0.249232612550259, -0.354346909094602, 0.526977259665728, -0.0839891447685659, 0.223848025780171, -0.434189026243985, 0.124275886453688, -0.0806482774205506, -0.763727952260524, -0.71477935090661, 0.520214563701302, -0.0346562736667693, -0.946724840439856, -0.925011971499771, -0.751842418685555, 0.538965753279626, 0.690041832625866, -0.0432986789382994, 0.418247829657048, -0.573505971580744, -0.345373535528779, 0.374699769541621, -0.997389273717999, -0.226746549364179, -0.741162373218685, -0.144331905059516, 0.563612719997764, 0.0899392198771238, -0.529545153491199, -0.279833203647286, 0.733167434576899, -0.403955356217921, 0.109427864197642, 0.771789037622511, 0.032617224380374, 0.106110989116132, -0.320211600046605, -0.877837282605469, 0.491761221084744, 0.672057386953384, 0.0681181270629168, 0.68198228161782, 0.627734328620136, -0.76277037942782, 0.408202196005732, 0.802212827838957, 0.800174306146801, 0.895217882469296, -0.845911883283406, 0.87258974974975, 0.702056869864464, -0.284255501348525, 0.391272602137178, 0.625106074847281, -0.476228443905711, -0.906704320106655, 0.877839345950633, -0.161266171373427, 0.576078406535089, -0.281347264070064, 0.148938829544932, 0.0188448242843151, -0.896564879454672, 0.480854042805731, -0.5289839617908, -0.0489023472182453, 0.276951509993523, 0.685769585892558, -0.715863036457449, -0.58900182787329, -0.304205009713769, 0.0402461965568364, -0.419065018184483, -0.244508726056665, -0.658184783067554, 0.432352997828275, 0.663995815906674, -0.0663746758364141, -0.0120320729911327, -0.862144947517663, 0.636616750620306, -0.630853327456862, -0.366682071238756, -0.89893552288413, -0.325976232066751, -0.601094752550125, 0.721487178001553, -0.281947050243616, -0.254711520392448, 0.134849660098553, -0.794655607547611, 0.217212956864387, -0.603086712304503, -0.0336744384840131, -0.582450431771576, -0.586557389702648, -0.218413565307856, 0.590674435719848, 0.660820993594825, -0.806366325821728, -0.956136245280504, -0.495343167800456, 0.4621328599751, -0.320797317195684, -0.720436872914433, 0.503747920971364, -0.0797435278072953, -0.225834735669196, -0.132061135489494, 0.472634739242494, 0.241418249905109, -0.522104583214968, -0.878201416227967, 0.00957058649510145, 0.596688855905086, -0.284126087091863, -0.980677627027035, 0.118618142791092, 0.119522229768336, -0.243879527319223, -0.229730110149831, 0.6655363580212, -0.702061005402356, 0.582165879197419, 0.272640011738986, -0.766845571342856, 0.337736808229238, -0.856523698661476, -0.70339597761631, -0.368168472778052, -0.764383925590664, 0.0484375013038516, 0.337786135263741, -0.504877107217908, 0.690841171890497, -0.926875958684832, -0.145972637925297, -0.721863759681582, -0.763930055312812, 0.197898990940303, -0.278380992822349, 0.750708158127964, -0.845094356685877, 0.270976154599339, 0.48446520511061, 0.0382473533973098, -0.386981325689703, -0.672688860911876, -0.449759792070836, 0.623438089154661, -0.162009726744145, -0.332744474057108, -0.458685909863561, -0.595226708799601, 0.66830778028816, 0.660885621327907, 0.969357330817729, -0.972040762193501, -0.458636471070349, -0.692460509482771, 0.751493162475526, -0.356563744135201, 0.259026327636093, 0.772850315552205, -0.330467949155718, -0.554123603273183, -0.927619145717472, -0.565961012151092, -0.353614748921245, -0.204283002763987, -0.430997292976826, -0.229582806583494, 0.894437455106527, 0.0922194761224091, 0.10781580535695, 0.0371536323800683, 0.939218776766211, -0.0989324292168021, -0.0787240797653794, 0.539292818401009, -0.00134036550298333, 0.351077263243496, 0.350206513889134, -0.235524627845734, 0.517638705205172, 0.301820415537804, -0.899066464975476, 0.180070284754038, 0.711414413060993, 0.412199405953288, 0.677284982521087, -0.219393353909254, 0.76022453000769, -0.357851712033153, 0.189837261568755, -0.876511930953711, 0.939726607408375, -0.828043172135949, -0.906317026354373, 0.0822132709436119, -0.277771958615631, 0.0848197592422366, 0.953718004282564, 0.175229222979397, -0.835733541287482, 0.930043311789632, -0.118894452694803, 0.419879934284836, 0.286606242880225, -0.0682167396880686, -0.0893987417221069, -0.226194583810866, 0.40862238407135, 0.0520978579297662, -0.907208648044616, 0.338164683431387, -0.188863663934171, -0.588892683852464, -0.269504287280142, 0.942397417500615, -0.890091998968273, -0.044801595620811, -0.804012732580304, -0.0132039161399007, 0.864960859529674, -0.281234700232744, -0.37201824458316, 0.208896250464022, -0.018576089758426, -0.789023287594318, 0.364426767919213, 0.314917398616672, -0.20486997300759, 0.865103105083108, 0.30811266740784, 0.702418770175427, -0.0903098178096116, 0.0294385831803083, -0.0524050169624388, -0.871010345872492, 0.0518166832625866, 0.910062591079623, -0.241313350386918, 0.982757007703185, 0.230803842656314, -0.208665199112147, -0.949004039634019, 0.632371427491307, 0.801942984573543, 0.821206836029887, 0.882301799952984, -0.86301191104576, -0.0433929762803018, 0.17603648127988, 0.162020571529865, 0.488858386874199, 0.584794472903013, -0.637405096087605, -0.367411036975682, -0.811329022981226, 0.329379884991795, 0.243684953078628, 0.00376251386478543, -0.72978805936873, -0.523701728787273, 0.834054429549724, 0.868401231709868, 0.361157644540071, 0.382974877953529, 0.0897225588560104, -0.334516534116119, -0.262619880959392, -0.135052491445094, -0.882225919514894, -0.270864530000836, -0.28698847675696, -0.903411506209522, -0.124782417435199, 0.944970309734344, -0.596153518650681, -0.741346011869609, 0.308869845233858, 0.30564286513254, -0.780580856371671, -0.431302498560399, -0.48890568036586, 0.498025946784765, -0.263329221867025, 0.475586625281721, 0.678558472078294, -0.176598243881017, 0.620412884280086, 0.742337974719703, -0.320395327638835, 0.314094539731741, -0.0438064513728023, 0.0946262110956013, -0.993705052416772, -0.379575914237648, -0.365007956512272, 0.946987679228187, -0.238175388425589, -0.248832173179835, -0.707071935757995, 0.503225117456168, -0.524683689232916, 0.277700256090611, 0.676081580575556, -0.528419996146113, -0.671242284588516, -0.45087866159156, -0.715075857006013, -0.0890552597120404, -0.33246752480045, -0.460503071546555, 0.340238702483475, -0.221548327710479, -0.316531902179122, 0.497136421035975, 0.815179765690118, -0.0830707200802863, 0.755503427237272, -0.510036267340183, 0.58435501344502, 0.970300500281155, -0.940608134958893, -0.847531233914196, -0.601234696339816, -0.250717769842595, 0.412488282192498, 0.659382763784379, 0.416499090380967, -0.215567997656763, 0.930027718190104, 0.793227120768279, -0.470228998921812, 0.223721676506102, -0.815591443795711, -0.520393399056047, 0.691964415833354, 0.908179229125381, 0.948085539508611, -0.998220295179635, -0.187449890188873, 0.950775389093906, -0.809922426007688, 0.256130820605904, -0.973774832673371, -0.202555749099702, 0.433018199168146, 0.0433820663020015, -0.43460691627115, 0.386025617364794, 0.398227042518556, 0.78593616746366, -0.568806711118668, -0.684193711262196, 0.845983448438346, 0.235688411165029, -0.386422941926867, 0.829992116428912, 0.601902834139764, -0.922337463591248, 0.947489961981773, -0.778702361043543, -0.186101213563234, -0.968481324613094, -0.0416295593604445, 0.746431740466505, 0.571814434137195, -0.561651496682316, -0.4209014903754, -0.98216813383624, -0.290852627251297, 0.924372404813766, -0.310271566268057, -0.838102764915675, 0.751986782066524, -0.856163206044585, -0.950511874631047, 0.393904676660895, -0.375576035119593, -0.167018417734653, -0.259459057357162, 0.0543472841382027, -0.949432252906263, 0.952981704380363, -0.472933119628578, 0.81953267659992, -0.12741607055068, 0.82338195387274, -0.762231640983373, 0.747302576433867, -0.590146083384752, -0.23511806409806, -0.679372903425246, 0.17197016812861, -0.0776749365031719, 0.573264127131552, -0.755853957496583, 0.391473178751767, 0.0862971772439778, -0.765695385634899, -0.0495326360687613, 0.830011618323624, 0.240553101524711, -0.210437289904803, -0.570778350811452, -0.957939164713025, 0.472959789913148, -0.16668160725385, -0.223080895841122, 0.636207447387278, -0.968356834724545, -0.609210912603885, 0.623659572098404, -0.931724216789007, 0.779592182952911, -0.827672936022282, 0.00964284734800458, -0.669051466975361, 0.423059551976621, -0.779942217748612, 0.369210507720709, 0.560143576934934, -0.378846565261483, -0.24619608791545, 0.437555917073041, -0.294147596694529, -0.965248841326684, -0.622018512804061, -0.311060119885951, -0.970674711279571, -0.10684770392254, -0.64405583543703, 0.0619052979163826, -0.945559027139097, -0.504733200185001)",960,"-","-51.0460149489888","(-0.0552031704729881, 1, 1, 1, 1, 1, -1, 0.163809617278559, -1, -0.0186034167863493, 1, -0.0272523571322511, -0.0405701452180478, 0.15495938615038, -0.0118224116351953, 1, 1, 1, 1, 1, 1, -0.0596654987879036, 1, -1, -0.0405701570231751, 0.154959387532353, -0.0118224111686288, -0.0596654927111726, 1, -1, -1, -1, 1, -1, 1, -0.0706530674704384, -0.055203170416299, 1, 1, -0.0269866822875912, 0.244281581004086, 1, -1, 1, -1, -1, -1, -0.165246101586623, 1, 1, 1, -1, -1, 1, -0.0405701939691802, 0.15495939355427, -0.0118223992410236, -0.0405701532182859, 0.154959388894776, -0.0118224082367242, -1, 0.143031259279197, 0.0288048909340767, 1, -1, -0.0946340358754971, -0.0405701382714574, 0.154959388098229, -0.0118223764736181, -1, 1, 1, -1, 0.143031260840993, 0.0288048867315878, 1, 1, -1, -0.0186034199061514, 1, -0.0272523571695436, 1, 1, -1, -1, -1, -1, 0.0429019029094643, 0.169383236907425, -1, 1, -1, 1, -0.0186034183569245, 1, -0.0272523540673071, 1, 1, -1, -0.0269866794802607, 0.24428158697323, 1, 1, 1, 1, -0.0405701507427748, 0.154959388669464, -0.0118224070862103, 1, -1, -1, -0.0552031658854846, 1, 1, 1, -1, 1, 1, -1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -0.0552031658989527, 1, 1, -1, -1, 1, -0.0596654927495643, 1, -1, -1, 0.143031262339454, 0.0288048896983194, -1, -1, -1, -1, 0.143031260774755, 0.0288048895969712, -1, 1, 1, 1, 1, -0.0719520929135986, -1, -1, -1, -1, 1, -1, -0.0405701563913332, 0.15495938633185, -0.011822406387076, -1, -1, 1, -0.0405701457462153, 0.154959391454717, -0.0118224239761042, 0.0429019065722414, 0.169383232542429, -1, -1, 1, -0.0706530648103857, -1, -1, -1, 1, 1, -0.071952105436766, 1, -1, -1, 1, -1, -1, -1, 1, 1, -0.106153180319328, -1, -1, 1, -1, -0.0946340208087959, 1, 0.22911250823199, -0.129881833687611, -1, -1, 1, 1, 1, 1, 1, -1, 1, 1, 1, 1, -1, 1, 1, -0.0552031721708747, 1, 1, -1, -1, 1, -0.0186034183705757, 1, -0.0272523556774313, 0.0429019041080965, 0.169383235833836, -1, 1, -1, -0.0946345110623028, 1, 1, -1, -1, 0.143031259407027, 0.0288048911560236, -1, 0.163809621357965, -1, 1, 1, -0.0719521055463015, -1, -1, 1, -1, -1, -1, -1, -1, 1, -0.0405701633458355, 0.154959385205799, -0.0118224034721957, -1, 1, -1, -1, -1, -1, -0.0552031690066009, 1, 1, -1, -1, -1, 1, -1, -1, 1, 0.229112483605596, -0.129882557659641, -0.0186034167378028, 1, -0.0272523570444488, -1, -1, -0.165246134386051, 1, -1, -1, -0.0405701469880043, 0.15495939235412, -0.0118224083022423, -0.0596654925256552, 1, -1, 1, 1, -1, -0.106153187551524, -1, -1, -1, -1, -0.165246120743264, 1, -1, 1, -1, 0.163809621198141, -1, -1, 0.143031257753879, 0.0288048881175471, 1, -1, -0.0946340608869892, 1, 0.298664986409, -1, -1, -1, 1, 0.0429018957453827, 0.16938323098118, -1, -1, 1, 1, 1, -1, -1, -1, 1, -1, -0.0186034184381833, 1, -0.027252358667505, -1, -1, -1, 0.0429018879866665, 0.169383235008762, -1, -0.0186034168160379, 1, -0.0272523542229133, -0.0552031690166591, 1, 1, -0.026986707806275, 0.244281585610044, 1, -0.0405701479624189, 0.154959391409675, -0.0118224048939782, -0.0186034213495839, 1, -0.0272523571228681, -1, 1, 1, 1, 1, -0.0719521041530023, 1, -1, 1, -1, 1, -1, -1, 0.143031263911854, 0.0288048896956416, -0.0186034183568954, 1, -0.0272523572272001, -1, 1, -0.0706530631832417, 1, 0.229112528066426, -0.129881782366412, -0.0269867032947616, 0.2442815772257, 1, 0.0019528946998978, -1, 1, -1, -1, -1, 1, -1, -1, -1, 1, 1, -0.0405701652667764, 0.154959389438769, -0.0118224027365475, 0.00195294463584723, -1, 1, 1, 1, 1, -0.0186034168981631, 1, -0.0272523555351623, 0.0429019037248547, 0.169383231155278, -1, -0.0186034169033212, 1, -0.0272523570548557, 1, 1, -0.0719521080579468, -1, 1, 1, 1, 1, -1, -0.0405701511022832, 0.154959387981935, -0.0118224064607082, 1, 1, -1, -1, -1, 1, 0.042901909336477, 0.169383235942826, -1, -1, 1, 1, -0.0405701424681531, 0.154959389131222, -0.0118224059443651, -0.0405701661405045, 0.15495938789851, -0.0118224021518318, -1, 0.143031259301546, 0.0288048910850056, -1, 1, 1, -1, -1, -0.165246113448712, -0.106153178762453, -1, -1, -1, 1, -0.0706530685219745, 1, 1, -0.0719521024768938, 1, 1, -1, -0.0405701398497958, 0.154959387742962, -0.0118224100980826, -1, -1, -1, 1, 0.298665063831298, -1, -1, 1, -1, -0.0596654955848582, 1, -1, -1, -1, -1, 0.0429018991213576, 0.169383234008512, -1, -0.0405701314251533, 0.154959390863755, -0.0118224275119114, 1, 1, -0.0719521069117533, 1, -1, 1, 1, -1, -1, -1, 0.143031256366272, 0.0288048878319464, 1, 1, -0.0719521051805838, 1, 1, -1, -0.10615318187085, -1, -1, 1, 1, 1, -1, 0.31031562528583, 1, -1, 1, -1, -0.0186034169628023, 1, -0.0272523555684519, -0.0405701740504492, 0.154959387199729, -0.0118224032589866, 1, -1, -1, 1, 1, -1, 1, 1, -1, 1, -1, -1, -1, 1, 1, 1, -1, -1, -1, -1, 1, -1, -1, 1, -1, -1, 1, -0.0405701776029613, 0.154959391445597, -0.0118224024069216, -1, -1, 1, -1, 1, -0.0706530648619517, 1, -1, 1, -1, 0.16380961978002, -1, 1, 1, 1, -1, 1, -0.0706530675050233, -1, 1, 1, 0.0429019082796213, 0.169383236072857, -1, -1, 1, -0.0706530678383073, -0.0596654910836836, 1, -1, -1, 1, -1, 1, -1, -1, -1, 1, -1, -0.0186034153139051, 1, -0.0272523556490741, -0.0405701491373429, 0.154959390546803, -0.0118224045516694, -1, -1, -1, -1, 0.16380961578209, -1, -0.106153177370701, -1, -1)","CONVERGENCE: REL_REDUCTION_OF_F <= FACTR*EPSMCH",22.1296479701996,"secs",100
